MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal_Actual,MedHouseVal_Predicted,Residual,Error_Percent
3.0125,40.0,3.8513513513513513,0.9369369369369369,745.0,3.355855855855856,34.09,-118.09,2.24,1.7745739606650872,0.465426039334913,20.777948184594326
8.634,48.0,5.615942028985507,0.9166666666666666,641.0,2.322463768115942,37.9,-122.56,4.635,4.595857351021159,0.039142648978840455,0.8445015960914878
1.951,17.0,3.8384512683578103,1.081441922563418,1876.0,2.5046728971962615,38.67,-121.79,1.525,1.047103487088762,0.4778965129112378,31.337476256474613
6.203,38.0,6.26431718061674,1.024229074889868,2263.0,2.4922907488986783,37.74,-122.45,3.468,3.4938323717270308,-0.02583237172703079,-0.7448780774807033
1.4866,39.0,4.202846975088968,1.103202846975089,901.0,3.206405693950178,37.78,-122.44,2.375,1.503959569454878,0.871040430545122,36.675386549268296
4.1339,26.0,4.280388978930308,1.0259319286871962,3657.0,5.927066450567261,33.79,-117.82,2.223,1.5325952909004812,0.6904047090995187,31.0573418398344
4.3646,9.0,7.129436325678497,1.173277661795407,1208.0,2.521920668058455,39.25,-121.18,1.859,1.190392989014704,0.668607010985296,35.96595002610521
2.7092,35.0,4.389952153110048,1.0406698564593302,774.0,1.8516746411483254,33.8,-118.12,2.563,2.1455488869920885,0.4174511130079117,16.287597074050396
3.2266,30.0,4.322429906542056,1.0233644859813085,2847.0,4.434579439252336,34.1,-117.96,1.418,1.4855406419974742,-0.06754064199747423,-4.763091819285912
2.8042,26.0,4.017982017982018,1.0799200799200799,2457.0,2.4545454545454546,33.81,-117.97,2.063,1.9735919690076074,0.0894080309923928,4.333884197401493
3.1776,16.0,5.89291101055807,1.0120663650075414,1759.0,2.6530920060331824,33.15,-117.13,1.726,1.6536496162532686,0.07235038374673142,4.191795118582354
3.9914,3.0,6.205776173285199,1.0884476534296028,1602.0,2.891696750902527,38.66,-121.46,1.205,1.2902359342616307,-0.08523593426163067,-7.073521515488022
2.8983,48.0,4.4489051094890515,1.0930656934306568,1508.0,2.7518248175182483,34.06,-117.74,1.292,1.9001022874836124,-0.6081022874836124,-47.06674051730746
3.0625,8.0,5.283194057567316,1.1039925719591457,2887.0,2.680594243268338,39.73,-121.79,1.163,0.8268531993585526,0.3361468006414474,28.90342223916143
6.0571,17.0,6.207598371777476,1.0366350067842605,2054.0,2.7869742198100407,33.92,-117.87,2.724,2.8249969300328175,-0.10099693003281729,-3.7076699718361703
6.3191,25.0,7.990338164251208,1.0169082125603865,1201.0,2.9009661835748792,32.77,-116.95,3.034,2.8817849047948343,0.15221509520516552,5.016977429306708
2.3266,43.0,4.478823529411764,1.12,1484.0,1.7458823529411764,38.58,-121.47,1.375,1.5371883926087335,-0.16218839260873352,-11.795519462453347
3.0469,32.0,5.5625,1.0,1038.0,3.8161764705882355,36.56,-119.73,0.827,1.1050878071531685,-0.2780878071531685,-33.62609518176161
10.0825,52.0,8.209016393442623,1.0245901639344261,658.0,2.69672131147541,37.9,-122.28,3.97,4.850792076190373,-0.8807920761903731,-22.18619839270461
4.0484,11.0,5.934179222839017,1.0118953211736716,3516.0,2.788263283108644,33.09,-117.06,2.625,1.9788868830611932,0.6461131169388068,24.613833026240258
1.7153,25.0,8.02788844621514,2.087649402390438,746.0,2.9721115537848606,40.48,-123.73,0.771,1.1498121218472548,-0.37881212184725477,-49.132570927010995
3.7159,20.0,5.442655935613682,1.096579476861167,1198.0,2.41046277665996,32.8,-117.01,1.689,2.165971841521703,-0.4769718415217028,-28.239895886424083
1.4923,31.0,4.592841163310962,1.0402684563758389,1193.0,2.668903803131991,40.07,-122.14,0.444,0.38766571753760104,0.056334282462398966,12.687901455495263
5.2015,37.0,6.194915254237288,1.0296610169491525,600.0,2.542372881355932,33.95,-118.14,3.02,2.794842783752209,0.22515721624779106,7.455536961847386
2.2614,50.0,5.378698224852071,1.106508875739645,737.0,2.1804733727810652,36.78,-119.8,0.73,1.4107935031346202,-0.6807935031346202,-93.25938399104386
2.4432,31.0,4.428571428571429,1.0996677740863787,1337.0,2.2209302325581395,34.68,-118.14,1.011,1.5740691385243792,-0.5630691385243793,-55.69427680755483
2.4375,47.0,4.8961538461538465,1.0153846153846153,1193.0,4.588461538461538,34.05,-118.19,1.229,1.299543726621991,-0.07054372662199082,-5.739928935882084
3.1906,11.0,5.877667140825036,1.0995732574679944,2012.0,2.8620199146514937,33.22,-116.9,2.345,1.4864155731292428,0.8585844268707574,36.613408395341466
4.7679,25.0,4.275132275132275,0.8624338624338624,1066.0,5.64021164021164,33.74,-117.9,1.731,1.7399674176502486,-0.008967417650248555,-0.5180483911177675
1.3587,35.0,5.18798955613577,1.0287206266318538,1233.0,3.2193211488250655,36.71,-119.78,0.453,0.5994263702950917,-0.1464263702950917,-32.323702051896625
1.6369,15.0,6.003115264797508,1.3302180685358256,810.0,2.5233644859813085,39.13,-122.87,0.865,1.065487253377583,-0.200487253377583,-23.177717153477804
2.225,26.0,3.2,0.8,27.0,2.7,36.62,-121.84,1.5,1.9344943477225627,-0.4344943477225627,-28.966289848170845
4.0433,16.0,5.7421875,1.01953125,748.0,2.921875,38.34,-121.99,1.322,1.7799250710000862,-0.45792507100008617,-34.63881021180682
3.4837,35.0,4.672316384180791,0.9124293785310734,1065.0,3.0084745762711864,33.78,-117.92,1.865,1.9896251644325815,-0.12462516443258154,-6.682314446787214
5.0329,14.0,8.022099447513812,1.1988950276243093,516.0,2.850828729281768,40.94,-124.05,1.656,1.8445610298091424,-0.18856102980914247,-11.386535616494111
3.1858,34.0,6.346153846153846,1.3307692307692307,355.0,2.730769230769231,38.65,-121.38,1.095,1.391436064066994,-0.2964360640669941,-27.071786672784846
8.6123,21.0,8.056451612903226,1.0,1323.0,3.556451612903226,33.82,-118.05,3.867,3.6389018273779286,0.22809817262207144,5.898582172797296
1.9213,52.0,4.508823529411765,0.9882352941176471,754.0,2.2176470588235295,39.44,-123.8,0.95,1.851042591506662,-0.901042591506662,-94.84658857964864
2.1444,27.0,3.1112299465240643,1.0919786096256685,2614.0,2.79572192513369,34.14,-118.24,2.29,1.6872237203401355,0.6027762796598646,26.322108282090156
6.0094,30.0,6.363395225464191,0.9893899204244032,1062.0,2.816976127320955,34.19,-118.64,2.456,3.0717306522437298,-0.6157306522437298,-25.070466296568807
2.5969,47.0,4.843866171003717,1.033457249070632,694.0,2.579925650557621,38.1,-122.23,0.928,1.8872073583008842,-0.9592073583008841,-103.36286188587114
2.2423,17.0,5.800457404230989,1.3184676958261865,4776.0,2.730703259005146,33.67,-117.38,1.326,1.4256424585909073,-0.09964245859090726,-7.514514222542025
5.2879,12.0,5.410596026490066,1.0066225165562914,3436.0,3.250709555345317,37.57,-122.04,2.312,2.6342450875534595,-0.3222450875534597,-13.937936312865906
7.1381,7.0,7.424698795180723,1.0120481927710843,978.0,2.9457831325301207,34.61,-118.17,2.922,2.799831463324196,0.12216853667580407,4.18099030375784
3.6202,34.0,4.382035928143712,1.102994011976048,1338.0,1.6023952095808383,34.15,-118.36,3.661,2.595822296134145,1.0651777038658552,29.09526642627302
3.8,31.0,4.791744840525328,0.9662288930581614,1507.0,2.827392120075047,38.25,-122.64,1.626,2.2582637387030218,-0.6322637387030219,-38.88460877632361
2.5417,50.0,5.964980544747082,1.1206225680933852,532.0,2.0700389105058368,38.56,-121.43,1.259,1.435838345477535,-0.17683834547753507,-14.045936892576258
3.1201,17.0,6.478206724782067,1.2914072229140723,1742.0,2.1693648816936486,38.8,-123.59,1.761,2.2150877706431373,-0.45408777064313743,-25.785790496487078
6.1023,17.0,6.630952380952381,1.3968253968253967,729.0,2.892857142857143,37.7,-121.72,4.5,2.978023490024988,1.521976509975012,33.82170022166694
3.7464,29.0,4.906832298136646,0.9834368530020704,1746.0,3.6149068322981366,34.58,-118.13,1.135,1.6646872941992399,-0.5296872941992399,-46.66848407041761
8.847,14.0,8.093959731543624,0.9530201342281879,572.0,3.838926174496644,33.81,-117.8,3.887,3.430062687622751,0.4569373123772489,11.755526431110082
1.0467,33.0,3.8062200956937797,1.1148325358851674,1000.0,2.3923444976076556,38.61,-121.44,0.701,0.7382636856453431,-0.0372636856453431,-5.315789678365636
1.525,34.0,2.8176470588235296,1.0705882352941176,557.0,3.276470588235294,34.08,-118.29,2.1,1.3696044657062671,0.7303955342937329,34.780739728273
1.0349,19.0,4.563106796116505,1.225242718446602,1291.0,2.5067961165048542,34.96,-120.43,1.308,1.6941569125498788,-0.3861569125498787,-29.522699736229256
4.6944,26.0,6.157258064516129,0.9919354838709677,1495.0,3.0141129032258065,38.01,-122.32,1.711,2.38475909951498,-0.67375909951498,-39.3780888085903
1.1875,17.0,3.017605633802817,1.0070422535211268,1590.0,2.7992957746478875,34.06,-118.13,1.839,1.087214267218343,0.7517857327816571,40.88013772602812
2.065,19.0,4.3273415326395455,1.0898770104068118,3045.0,2.880794701986755,32.8,-116.96,1.241,1.4708616247787987,-0.22986162477879857,-18.522290473714627
4.1429,12.0,5.308550185873606,1.1263940520446096,528.0,1.962825278810409,32.87,-117.21,2.544,2.4467661448213605,0.09723385517863958,3.822085502305015
2.0057,52.0,5.061728395061729,1.0781893004115226,609.0,2.506172839506173,37.96,-120.23,0.682,0.9230680279975587,-0.24106802799755866,-35.347218181460214
1.6827,52.0,4.934725848563969,1.0966057441253263,974.0,2.5430809399477807,39.72,-121.83,0.787,0.7384000972082205,0.0485999027917795,6.175337076464993
2.7179,46.0,3.694103194103194,1.049140049140049,2587.0,3.178132678132678,34.08,-118.27,1.843,1.9843805871054059,-0.1413805871054059,-7.671220135941721
3.2056,7.0,5.564485981308411,1.0009345794392523,3567.0,3.333644859813084,34.12,-117.43,1.341,1.1809074390577834,0.16009256094221658,11.938296863699968
2.7955,22.0,5.3197781885397415,1.1072088724584104,1362.0,2.5175600739371533,38.66,-121.36,0.965,1.1330053545668903,-0.16800535456689036,-17.40988130226843
1.6331,35.0,4.182926829268292,1.0975609756097562,850.0,2.591463414634146,38.61,-121.47,0.675,0.9154550929971847,-0.2404550929971847,-35.62297674032366
2.3179,14.0,6.138297872340425,1.4184397163120568,638.0,2.2624113475177303,38.94,-122.62,0.575,1.42418397531371,-0.84918397531371,-147.68416961977567
1.6073,14.0,4.321951219512195,1.0808362369337978,5561.0,3.8752613240418117,36.74,-119.73,0.647,0.5222144084334488,0.12478559156655122,19.28679931476835
4.6635,35.0,5.193333333333333,0.9533333333333334,371.0,2.473333333333333,34.25,-118.27,2.301,2.5326382093739923,-0.23163820937399215,-10.066849603389489
3.6361,17.0,5.690134529147982,1.0878923766816144,7343.0,3.2928251121076233,34.02,-117.71,1.577,1.801334406539695,-0.22433440653969505,-14.225390395668677
1.625,26.0,5.6,0.8,9.0,1.8,37.75,-120.85,0.85,0.7841745192062746,0.06582548079372541,7.744174211026519
2.8446,18.0,5.131212723658051,0.9920477137176938,1375.0,2.7335984095427435,40.72,-124.14,1.005,1.3006226885163414,-0.29562268851634155,-29.415192887198167
4.712,20.0,6.265,1.015,1705.0,2.841666666666667,39.66,-121.77,1.586,1.4436055747843213,0.1423944252156788,8.978210921543429
4.2955,34.0,5.720588235294118,1.0073529411764706,406.0,2.985294117647059,38.17,-122.25,1.213,2.2281928816562413,-1.0151928816562412,-83.69273550339993
1.2625,45.0,5.32404181184669,1.0139372822299653,801.0,2.7909407665505226,37.73,-122.19,0.847,1.3322608631243256,-0.4852608631243256,-57.29171937713408
4.15,14.0,6.517578125,1.115234375,1385.0,2.705078125,33.23,-117.08,2.722,1.9669701561212705,0.7550298438787295,27.738054514281025
2.2138,47.0,5.3003003003003,0.978978978978979,796.0,2.3903903903903903,40.87,-124.07,0.992,1.2970377024159703,-0.3050377024159703,-30.749768388706684
2.7417,16.0,4.782805429864253,1.0497737556561086,316.0,1.4298642533936652,33.22,-117.32,0.917,1.9318567308331893,-1.0148567308331893,-110.6713992184503
2.4583,26.0,4.361643835616438,1.1753424657534246,1182.0,3.2383561643835614,34.06,-117.67,1.104,1.3706462856343578,-0.26664628563435766,-24.152743263981673
1.6902,41.0,4.3142292490118574,1.1047430830039526,1202.0,2.375494071146245,39.14,-121.62,0.615,0.9003632804946449,-0.2853632804946449,-46.4005334137634
3.5987,31.0,4.2272,1.0896,1303.0,2.0848,34.03,-118.47,3.405,2.529899992620777,0.8751000073792228,25.700440745351628
4.1563,4.0,5.645833333333333,0.9851190476190477,915.0,2.7232142857142856,34.66,-120.48,1.726,2.6808017949029974,-0.9548017949029974,-55.31875984374261
3.25,36.0,3.9972677595628414,1.0081967213114753,1492.0,4.076502732240437,34.06,-118.1,1.792,1.71111981429258,0.08088018570741995,4.51340322028013
1.8125,45.0,2.541284403669725,0.981651376146789,888.0,4.073394495412844,34.03,-118.22,1.396,1.3682350099433407,0.027764990056659222,1.9888961358638415
5.2639,28.0,6.023454157782516,1.0021321961620469,1352.0,2.88272921108742,33.85,-118.1,2.42,2.683261053083548,-0.2632610530835482,-10.878555912543314
6.2323,17.0,7.097183098591549,1.1732394366197183,1678.0,2.363380281690141,36.59,-121.91,3.391,3.5757753739965707,-0.18477537399657074,-5.448993630096453
3.0714,31.0,4.231378763866878,1.0491283676703644,1535.0,2.4326465927099843,34.04,-118.44,3.478,2.1786767609221656,1.2993232390778346,37.3583449993627
3.4952,19.0,4.6038543897216275,1.164882226980728,1510.0,3.233404710920771,34.07,-118.17,1.5,1.9248858486684952,-0.4248858486684952,-28.325723244566348
4.1833,22.0,6.564231738035264,1.035264483627204,1252.0,3.1536523929471034,37.76,-121.11,1.921,1.6615782795168386,0.2594217204831615,13.504514340612259
2.7857,21.0,6.132553606237817,1.1598440545808968,1580.0,3.0799220272904484,36.35,-119.09,0.927,0.9537836453624777,-0.02678364536247768,-2.889282131874615
3.1375,31.0,5.25,1.1203703703703705,680.0,2.0987654320987654,38.32,-122.48,1.921,2.101173391334669,-0.1801733913346688,-9.379145826895826
4.245,17.0,5.797402597402598,0.9662337662337662,1072.0,2.7844155844155845,33.49,-117.68,2.145,2.1280645057523486,0.016935494247651395,0.7895335313590393
1.1765,36.0,5.327044025157233,1.3333333333333333,567.0,3.5660377358490565,37.74,-122.19,0.871,1.18148001627263,-0.31048001627263,-35.6463853355488
5.1221,4.0,6.176178660049628,1.0252274607113316,6945.0,2.872208436724566,32.75,-116.94,2.297,2.522040588919488,-0.22504058891948775,-9.797152325619841
2.125,21.0,5.146067415730337,1.0898876404494382,451.0,2.533707865168539,40.01,-122.13,0.633,0.5613742121162701,0.07162578788372986,11.315290344981022
4.8295,37.0,5.51603498542274,1.0116618075801749,1039.0,3.0291545189504374,34.19,-118.52,2.121,2.6341710304928085,-0.5131710304928085,-24.19476805718098
6.6207,16.0,6.858546168958743,0.9862475442043221,1496.0,2.93909626719057,33.84,-117.75,2.705,2.8840017121865387,-0.1790017121865386,-6.617438528152999
2.625,47.0,4.963855421686747,1.3433734939759037,533.0,3.210843373493976,37.74,-122.16,0.982,2.0325982665936166,-1.0505982665936167,-106.98556686289376
3.1306,45.0,4.347626339969372,1.0689127105666156,1768.0,2.7075038284839206,34.12,-118.26,2.14,2.176586526248961,-0.03658652624896108,-1.7096507592972467
4.75,46.0,6.079601990049751,0.9875621890547264,952.0,2.3681592039800994,37.54,-122.31,3.882,2.978019802690376,0.903980197309624,23.28645536603874
3.1014,37.0,4.953125,1.0755208333333333,955.0,2.4869791666666665,38.52,-121.49,0.968,1.5478756160255713,-0.5798756160255714,-59.904505787765636
2.9141,11.0,9.855371900826446,2.731404958677686,682.0,2.8181818181818183,33.62,-116.74,2.143,1.7389008404472364,0.40409915955276343,18.856703665551258
4.2404,52.0,4.442477876106195,1.0221238938053097,590.0,2.6106194690265485,34.05,-118.38,3.51,2.752114727196279,0.7578852728037209,21.592173014351022
10.2289,34.0,7.447368421052632,0.9784688995215312,1139.0,2.72488038277512,34.18,-118.09,5.00001,4.58404190963023,0.4159680903697698,8.319345168705059
4.9464,12.0,6.135593220338983,0.9943502824858758,1013.0,2.861581920903955,36.3,-119.33,1.156,1.8320514996773767,-0.6760514996773768,-58.48196363991149
3.7804,27.0,5.772466539196941,0.9579349904397706,1580.0,3.0210325047801145,34.69,-118.12,1.135,1.660633588188709,-0.5256335881887091,-46.311329355833394
3.2963,52.0,5.223958333333333,1.0729166666666667,825.0,2.1484375,38.57,-121.45,2.361,1.8097270777081604,0.5512729222918398,23.349128432521802
3.9036,37.0,4.968023255813954,0.9680232558139535,778.0,2.261627906976744,33.95,-118.13,3.266,2.4015361875256076,0.8644638124743924,26.46857968384545
3.0,5.0,5.484725050916497,1.034623217922607,1785.0,3.635437881873727,36.08,-119.07,0.71,0.823772455223768,-0.113772455223768,-16.024289468136338
3.871,27.0,5.404301075268817,1.0268817204301075,3899.0,4.19247311827957,34.02,-117.94,1.629,1.7473990009057587,-0.11839900090575872,-7.268201406123924
4.0187,11.0,4.851581508515815,1.1605839416058394,849.0,2.065693430656934,33.68,-117.78,2.356,2.3268223416485156,0.029177658351484226,1.2384405072786173
3.2516,16.0,5.064777327935222,1.0769230769230769,1211.0,2.451417004048583,32.86,-116.84,2.021,1.8425928639253684,0.17840713607463154,8.827666307502799
3.7635,14.0,5.401898734177215,1.268987341772152,1236.0,1.9556962025316456,35.19,-120.81,3.362,2.94974309434523,0.41225690565477,12.262251804127603
3.3333,29.0,4.104838709677419,0.9475806451612904,684.0,2.7580645161290325,33.86,-118.08,1.988,2.02755443879272,-0.039554438792719804,-1.9896598990301713
3.0521,38.0,4.936708860759493,0.9525316455696202,1331.0,4.212025316455696,37.47,-122.15,1.515,1.7450491748723422,-0.23004917487234233,-15.184764017976393
3.375,15.0,5.3426573426573425,1.013986013986014,366.0,2.5594405594405596,38.78,-122.59,1.031,1.6733184708391136,-0.6423184708391136,-62.300530634249625
2.7778,19.0,4.616847826086956,0.967391304347826,994.0,2.7010869565217392,36.81,-119.73,0.797,1.1124728828763395,-0.31547288287633946,-39.58254490292841
6.0678,52.0,6.420454545454546,1.0643939393939394,595.0,2.253787878787879,34.14,-118.4,3.993,3.426436861459301,0.5665631385406988,14.188909054362606
2.5521,36.0,5.0,1.0176211453744493,614.0,2.7048458149779737,33.9,-118.25,1.131,1.7968183100876516,-0.6658183100876516,-58.86987710766151
3.0288,37.0,4.275720164609053,1.0699588477366255,719.0,2.9588477366255144,33.83,-117.91,1.614,1.9319343500561033,-0.31793435005610315,-19.698534699882476
2.8903,31.0,4.477459016393443,1.0730874316939891,2962.0,2.023224043715847,37.98,-122.52,3.242,2.2948795793023606,0.9471204206976394,29.214078368218367
5.8691,21.0,6.232142857142857,1.1428571428571428,149.0,2.6607142857142856,37.28,-122.12,3.6,3.1956913330535457,0.4043086669464544,11.230796304068177
2.7386,12.0,5.305160142348755,1.2206405693950177,3015.0,2.6823843416370106,33.21,-117.34,2.161,1.7071796225341345,0.45382037746586557,21.000480215912333
1.5326,31.0,4.244111349036403,1.0599571734475375,1052.0,2.252676659528908,40.88,-124.09,0.741,1.0400344501155416,-0.29903445011554164,-40.35552633138214
8.1611,4.0,8.394871794871795,0.982051282051282,1312.0,3.364102564102564,33.59,-117.64,3.48,3.1989558958890854,0.2810441041109146,8.075980003187203
3.0491,41.0,4.3383947939262475,1.052060737527115,1439.0,3.121475054229935,34.19,-118.39,1.92,1.9947569333049842,-0.07475693330498423,-3.893590276301262
3.2151,7.0,3.353846153846154,1.0717948717948718,766.0,1.964102564102564,32.92,-117.14,1.063,2.1107141035676023,-1.0477141035676023,-98.5620040985515
4.645,22.0,5.712585034013605,1.0935374149659864,1227.0,2.086734693877551,34.13,-118.04,2.762,2.507732295551122,0.2542677044488779,9.205927025665385
9.281,31.0,7.131233595800525,0.9868766404199475,1001.0,2.627296587926509,37.36,-122.08,5.00001,4.544306154289508,0.4557038457104916,9.114058686092461
5.8195,25.0,6.585513078470825,0.9617706237424547,1645.0,3.3098591549295775,33.71,-117.97,2.861,2.7069358739723626,0.15406412602763764,5.384974695128893
1.0227,8.0,2.3288201160541586,1.067698259187621,1074.0,2.0773694390715667,34.06,-118.24,0.875,1.2493476329020652,-0.3743476329020652,-42.782586617378875
3.0125,40.0,4.271428571428571,0.9714285714285714,163.0,2.3285714285714287,33.78,-117.94,1.661,2.0807739954745372,-0.4197739954745372,-25.27236577209736
5.118,33.0,6.049122807017544,1.0210526315789474,943.0,3.3087719298245615,33.81,-117.95,1.952,2.511052905119378,-0.559052905119378,-28.640005385214035
6.2924,27.0,6.246520874751491,1.0119284294234592,1520.0,3.021868787276342,33.93,-117.98,2.325,2.9748300090461797,-0.6498300090461795,-27.949677808437823
4.3438,39.0,4.1506849315068495,0.9452054794520548,131.0,1.7945205479452055,33.98,-118.37,3.318,2.866840875097978,0.45115912490202215,13.597321425618508
5.2606,43.0,5.634615384615385,1.1121794871794872,954.0,3.0576923076923075,33.82,-118.2,1.989,2.943707207105156,-0.9547072071051559,-47.99935681775545
3.6893,52.0,2.9536621823617337,1.0852017937219731,1045.0,1.56203288490284,37.8,-122.43,4.75,3.1118482741445987,1.6381517258554013,34.48740475485055
2.1875,16.0,5.49171270718232,1.022099447513812,495.0,2.734806629834254,40.44,-122.42,0.764,0.3460193753934746,0.4179806246065254,54.70950583855044
4.1448,33.0,5.961734693877551,1.0089285714285714,2769.0,3.5318877551020407,34.08,-117.7,1.373,1.8753948514980223,-0.5023948514980223,-36.59103069905479
3.0,51.0,3.744475138121547,1.0055248618784531,1607.0,2.2196132596685083,37.32,-121.93,1.847,2.519124427261474,-0.6721244272614739,-36.390061032023496
4.2554,20.0,3.778085991678225,1.0624133148404993,2202.0,1.5270457697642164,34.06,-118.46,5.00001,2.8762478143968337,2.123762185603166,42.475158761745796
2.5875,52.0,3.2874493927125505,1.0202429149797572,629.0,2.5465587044534415,37.8,-122.41,5.00001,2.289528323962962,2.7104816760370376,54.209525101690545
1.625,18.0,6.028268551236749,1.4028268551236749,3424.0,12.098939929328623,33.54,-115.22,0.535,-2.197778689933294,2.732778689933294,510.79975512771847
3.0909,34.0,5.572944297082228,1.129973474801061,1150.0,3.050397877984085,34.01,-117.43,0.983,1.5468045572257694,-0.5638045572257694,-57.35549920913219
1.9209,45.0,2.8093434343434343,1.0441919191919191,2699.0,3.407828282828283,34.08,-118.26,1.792,1.6566300783938175,0.13536992160618255,7.554125089630722
6.5571,10.0,6.4614243323442135,1.0623145400593472,2030.0,3.0118694362017804,34.13,-118.76,5.00001,3.1818636263269937,1.818146373673006,36.36285474775063
2.6767,15.0,4.512448132780083,1.170124481327801,1194.0,2.4771784232365146,36.81,-119.72,0.875,1.225666022905493,-0.350666022905493,-40.07611690348491
2.4567,18.0,4.379310344827586,0.9673321234119783,1129.0,2.0490018148820326,32.71,-116.96,1.55,1.745248707168912,-0.19524870716891196,-12.596690785091095
2.8777,13.0,3.60875,1.06625,2197.0,2.74625,33.9,-118.35,2.079,1.9346762481438873,0.1443237518561129,6.941979406258437
2.4667,21.0,5.118421052631579,1.0328947368421053,1140.0,3.75,37.93,-121.31,0.814,0.9123694407448895,-0.09836944074488951,-12.084697880207559
7.6286,33.0,8.386666666666667,1.0133333333333334,253.0,3.3733333333333335,34.05,-117.9,3.304,3.180402024367652,0.12359797563234798,3.7408588266449145
5.8309,52.0,6.477876106194691,0.9336283185840708,603.0,2.668141592920354,34.18,-118.13,3.091,2.996700299086683,0.09429970091331707,3.0507829476970905
2.6145,10.0,5.116991643454039,1.0222841225626742,1864.0,2.596100278551532,36.35,-119.62,0.803,1.1395084064765157,-0.3365084064765157,-41.90640180280394
1.8008,48.0,3.8636363636363638,1.3636363636363635,545.0,4.128787878787879,32.7,-117.14,0.865,1.5920115967588657,-0.7270115967588657,-84.0475834403313
1.6875,52.0,4.5390625,1.0963541666666667,1206.0,3.140625,34.0,-118.3,1.16,1.5752631605718435,-0.41526316057184354,-35.79854832515893
4.0,37.0,4.1590189873417724,1.0759493670886076,2128.0,1.6835443037974684,37.45,-122.18,3.943,3.007203303680747,0.9357966963192532,23.73311428656488
4.25,27.0,4.775665399239544,1.0,3033.0,5.766159695817491,37.34,-121.84,1.629,1.7417584145478315,-0.11275841454783153,-6.9219407334457665
4.8906,21.0,5.356902356902357,1.0033670033670035,904.0,3.0437710437710437,33.82,-117.89,1.791,2.3824915787633287,-0.5914915787633288,-33.025772125255656
3.9934,35.0,5.399253731343284,1.0149253731343284,1224.0,4.567164179104478,34.12,-117.89,1.419,1.6301453418307474,-0.2111453418307474,-14.87986905079263
2.2596,40.0,3.6346604215456675,0.9812646370023419,1919.0,4.494145199063232,34.01,-118.16,1.375,1.3017448415721162,0.07325515842788377,5.327647885664274
3.0114,47.0,4.211594202898551,1.0318840579710145,787.0,2.281159420289855,34.16,-118.27,2.555,2.207752852254515,0.34724714774548504,13.590886408825245
3.9833,35.0,5.13986013986014,1.027972027972028,1930.0,2.699300699300699,37.55,-122.3,3.428,2.5860066527453043,0.8419933472546957,24.562233000428694
2.8631,20.0,4.401209677419355,1.0766129032258065,999.0,2.0141129032258065,32.79,-117.09,1.697,2.030815044055288,-0.33381504405528784,-19.670892401608004
3.5393,15.0,5.460504201680672,1.030252100840336,1569.0,2.6369747899159663,37.35,-120.59,0.88,1.5197804417393286,-0.6397804417393286,-72.7023229249237
10.2292,26.0,8.043754972155927,1.030230708035004,3599.0,2.8631662688941923,34.15,-118.54,5.00001,4.718127142878892,0.28188285712110783,5.637645867130423
1.9615,52.0,4.882086167800454,1.090702947845805,1168.0,2.6485260770975056,37.84,-122.28,1.152,1.832973485332694,-0.6809734853326941,-59.112281712907475
2.1866,29.0,2.633093525179856,1.0359712230215827,691.0,2.485611510791367,34.1,-118.33,2.5,1.8157422258416105,0.6842577741583895,27.37031096633558
3.3229,9.0,4.5,1.0461538461538462,860.0,1.6538461538461537,36.84,-119.82,1.193,1.5977166557627385,-0.4047166557627384,-33.92427961129408
2.7083,19.0,6.475,1.35,216.0,2.7,40.34,-123.48,0.645,1.2034268182558208,-0.5584268182558207,-86.5778012799722
4.2941,10.0,5.805633802816901,1.1464788732394366,2164.0,3.047887323943662,34.7,-118.4,1.516,1.9377780942869975,-0.42177809428699753,-27.821774029485326
4.6758,21.0,5.451063829787234,1.0156028368794325,1850.0,2.624113475177305,37.26,-121.94,2.642,2.68108600179103,-0.03908600179103017,-1.47940960601931
3.1923,40.0,4.3088235294117645,1.0496323529411764,1305.0,2.3988970588235294,33.88,-118.12,1.919,2.2524704253460257,-0.33347042534602567,-17.37730199822958
1.5694,30.0,5.0227272727272725,1.1704545454545454,413.0,4.693181818181818,39.13,-121.57,0.579,0.046070525648573835,0.5329294743514261,92.0430871073275
1.5608,31.0,3.971502590673575,0.9352331606217616,1518.0,3.9326424870466323,36.4,-119.1,0.517,0.36266161487964155,0.15433838512035847,29.85268570993394
3.79,52.0,4.643867924528302,0.9174528301886793,877.0,2.068396226415094,32.74,-117.12,1.634,2.6556070735527086,-1.0216070735527087,-62.52185272660397
3.0403,20.0,5.607361963190184,1.1116564417177914,2125.0,2.607361963190184,39.08,-120.98,1.48,0.8483079687125326,0.6316920312874674,42.68189400590996
2.3851,25.0,5.001733102253033,1.0103986135181975,2327.0,4.032928942807626,33.92,-117.39,1.137,0.9289497549117343,0.20805024508826575,18.29817458999699
5.8972,35.0,5.663551401869159,1.0996884735202492,853.0,2.6573208722741435,33.83,-118.34,3.509,3.2762106064870196,0.23278939351298034,6.634066500797388
3.5893,17.0,5.298076923076923,1.0769230769230769,317.0,1.5240384615384615,37.86,-122.07,2.063,2.276360943356565,-0.21336094335656464,-10.342265795277006
3.1389,31.0,5.374631268436578,1.1002949852507375,2229.0,3.2876106194690267,38.02,-121.87,1.178,1.6771287858449426,-0.4991287858449427,-42.37086467274556
